2.458577007055282593e-01,-5.698885023593902588e-02,4.353779852390289307e-01
2.439383566379547119e-01,-9.507731348276138306e-02,4.364562630653381348e-01
2.420142292976379395e-01,-6.751927733421325684e-02,4.375261366367340088e-01
2.400854676961898804e-01,-1.785708218812942505e-01,4.385874867439270020e-01
2.381519973278045654e-01,-1.570732295513153076e-01,4.396403431892395020e-01
2.362139075994491577e-01,-7.790224999189376831e-02,4.406846761703491211e-01
2.342712879180908203e-01,-1.504247039556503296e-01,4.417204558849334717e-01
2.323240786790847778e-01,-1.801897436380386353e-01,4.427477121353149414e-01
2.303723692893981934e-01,-2.892330288887023926e-02,4.437663555145263672e-01
2.284162342548370361e-01,-1.019565761089324951e-02,4.447763860225677490e-01
2.264556288719177246e-01,-1.322647929191589355e-02,4.457778036594390869e-01
2.244906276464462280e-01,-8.580150455236434937e-02,4.467705786228179932e-01
2.225213348865509033e-01,-1.241900473833084106e-01,4.477546811103820801e-01
2.205476611852645874e-01,-9.258762001991271973e-03,4.487301409244537354e-01
2.185697257518768311e-01,-1.652349531650543213e-01,4.496968686580657959e-01
2.165875881910324097e-01,-4.760777950286865234e-02,4.506548643112182617e-01
2.146012187004089355e-01,-1.560341566801071167e-01,4.516041576862335205e-01
2.126106768846511841e-01,-2.646796405315399170e-02,4.525446891784667969e-01
2.106160670518875122e-01,-4.251308739185333252e-02,4.534764289855957031e-01
2.086173295974731445e-01,-1.697540283203125000e-04,4.543994069099426270e-01
2.066145390272140503e-01,-1.339873969554901123e-01,4.553135633468627930e-01
2.046077996492385864e-01,-6.594336032867431641e-02,4.562188684940338135e-01
2.025970369577407837e-01,-4.414710402488708496e-02,4.571153521537780762e-01
2.005823552608489990e-01,-4.640394449234008789e-02,4.580029845237731934e-01
1.985638290643692017e-01,-6.742790341377258301e-02,4.588817059993743896e-01
1.965413987636566162e-01,-7.330852746963500977e-02,4.597515463829040527e-01
1.945151686668395996e-01,-2.326516807079315186e-02,4.606124758720397949e-01
1.924852132797241211e-01,-1.099797487258911133e-01,4.614644646644592285e-01
1.904514729976654053e-01,-1.351672559976577759e-01,4.623075127601623535e-01
1.884140372276306152e-01,-1.134412065148353577e-01,4.631416201591491699e-01
1.863730102777481079e-01,-1.425072252750396729e-01,4.639666974544525146e-01
1.843283027410507202e-01,-1.116207391023635864e-01,4.647828340530395508e-01
1.822800934314727783e-01,-1.509801745414733887e-01,4.655899107456207275e-01
1.802282929420471191e-01,-1.486405730247497559e-01,4.663879871368408203e-01
1.781729906797409058e-01,-4.952731728553771973e-02,4.671770334243774414e-01
1.761142909526824951e-01,-2.445350587368011475e-02,4.679570198059082031e-01
1.740521192550659180e-01,-1.784577220678329468e-01,4.687279164791107178e-01
1.719865798950195312e-01,-1.480186581611633301e-01,4.694897532463073730e-01
1.699177473783493042e-01,-6.228926777839660645e-02,4.702424407005310059e-01
1.678455770015716553e-01,-8.250147104263305664e-03,4.709860682487487793e-01
1.657701581716537476e-01,-6.693017482757568359e-02,4.717205166816711426e-01
1.636915802955627441e-01,-3.753396868705749512e-02,4.724458456039428711e-01
1.616097539663314819e-01,-5.515000224113464355e-02,4.731620252132415771e-01
1.595248132944107056e-01,-1.489973962306976318e-01,4.738689959049224854e-01
1.574368327856063843e-01,-1.180413141846656799e-01,4.745667874813079834e-01
1.553457379341125488e-01,-1.867605894804000854e-01,4.752553999423980713e-01
1.532516330480575562e-01,-7.152257859706878662e-02,4.759348034858703613e-01
1.511546224355697632e-01,-4.592993855476379395e-02,4.766049683094024658e-01
1.490546166896820068e-01,-8.315676450729370117e-02,4.772658944129943848e-01
1.469517201185226440e-01,-1.077072322368621826e-02,4.779175519943237305e-01
1.448460370302200317e-01,-1.410647481679916382e-01,4.785599410533905029e-01
1.427374780178070068e-01,-1.026056706905364990e-02,4.791930913925170898e-01
1.406261622905731201e-01,-7.472886145114898682e-02,4.798169434070587158e-01
1.385121792554855347e-01,-1.888346076011657715e-01,4.804314672946929932e-01
1.363954395055770874e-01,-2.659526467323303223e-02,4.810366630554199219e-01
1.342760771512985229e-01,-6.173513829708099365e-02,4.816325902938842773e-01
1.321541517972946167e-01,-2.916744351387023926e-02,4.822191298007965088e-01
1.300296038389205933e-01,-7.935245335102081299e-02,4.827963411808013916e-01
1.279025524854660034e-01,-1.098755821585655212e-01,4.833641946315765381e-01
1.257730722427368164e-01,-4.439933598041534424e-02,4.839226603507995605e-01
1.236410886049270630e-01,-2.954038977622985840e-02,4.844717681407928467e-01
1.215067133307456970e-01,-5.523914098739624023e-02,4.850114583969116211e-01
1.193700358271598816e-01,-6.558150053024291992e-03,4.855417609214782715e-01
1.172309890389442444e-01,-7.198368012905120850e-02,4.860626459121704102e-01
1.150896698236465454e-01,-1.217176839709281921e-01,4.865741133689880371e-01
1.129461824893951416e-01,-1.833067983388900757e-01,4.870761334896087646e-01
1.108004376292228699e-01,-2.955222129821777344e-02,4.875687360763549805e-01
1.086526140570640564e-01,-8.659403771162033081e-02,4.880518615245819092e-01
1.065026149153709412e-01,-7.546299695968627930e-02,4.885255396366119385e-01
1.043505594134330750e-01,-1.865105330944061279e-02,4.889897406101226807e-01
1.021965295076370239e-01,-1.915866732597351074e-01,4.894444644451141357e-01
1.000404730439186096e-01,-1.420886367559432983e-01,4.898896813392639160e-01
9.788246452808380127e-02,-1.802878081798553467e-01,4.903254210948944092e-01
9.572262316942214966e-02,-1.067171096801757812e-01,4.907516539096832275e-01
9.356086701154708862e-02,-1.674620956182479858e-01,4.911683797836303711e-01
9.139730036258697510e-02,-1.260316967964172363e-01,4.915755689144134521e-01
8.923201262950897217e-02,-2.105578780174255371e-02,4.919732213020324707e-01
8.706494420766830444e-02,-1.817564815282821655e-01,4.923613369464874268e-01
8.489618450403213501e-02,-3.941294550895690918e-02,4.927399158477783203e-01
8.272583037614822388e-02,-4.490479826927185059e-02,4.931089580059051514e-01
8.055382221937179565e-02,-7.823965698480606079e-02,4.934684038162231445e-01
7.838024944067001343e-02,-2.469556033611297607e-02,4.938183128833770752e-01
7.620521634817123413e-02,-5.766776204109191895e-02,4.941586554050445557e-01
7.402864843606948853e-02,-1.083129569888114929e-01,4.944894015789031982e-01
7.185065001249313354e-02,-5.078366398811340332e-02,4.948105514049530029e-01
6.967131048440933228e-02,-5.506564676761627197e-02,4.951221048831939697e-01
6.749056279659271240e-02,-9.620898962020874023e-02,4.954240918159484863e-01
6.530850380659103394e-02,-1.682602763175964355e-01,4.957164525985717773e-01
6.312524527311325073e-02,-1.022012531757354736e-02,4.959991872310638428e-01
6.094069778919219971e-02,-1.679677218198776245e-01,4.962723255157470703e-01
5.875496938824653625e-02,-2.642527222633361816e-03,4.965358376502990723e-01
5.656816065311431885e-02,-1.007905155420303345e-01,4.967897236347198486e-01
5.438019707798957825e-02,-1.250101923942565918e-01,4.970339834690093994e-01
5.219117924571037292e-02,-6.989985704421997070e-03,4.972686171531677246e-01
5.000121146440505981e-02,-4.606068134307861328e-03,4.974935948848724365e-01
4.781021177768707275e-02,-1.609435379505157471e-01,4.977089166641235352e-01
4.561834409832954407e-02,-2.060610055923461914e-02,4.979146122932434082e-01
4.342553392052650452e-02,-8.318900316953659058e-02,4.981106519699096680e-01
4.123188182711601257e-02,-6.572802364826202393e-02,4.982970356941223145e-01
3.903749212622642517e-02,-1.968340724706649780e-01,4.984737336635589600e-01
3.684228286147117615e-02,-4.298077523708343506e-02,4.986408054828643799e-01
3.464635834097862244e-02,-1.413297653198242188e-01,4.987981915473937988e-01
3.244982659816741943e-02,-1.281861066818237305e-01,4.989458918571472168e-01
3.025260195136070251e-02,-1.662564277648925781e-01,4.990839362144470215e-01
2.805479243397712708e-02,-1.803708821535110474e-01,4.992122948169708252e-01
2.585649862885475159e-02,-1.555759608745574951e-01,4.993309974670410156e-01
2.365764230489730835e-02,-1.184970363974571228e-01,4.994400143623352051e-01
2.145832963287830353e-02,-1.199884936213493347e-01,4.995393157005310059e-01
1.925865933299064636e-02,-1.280929148197174072e-02,4.996289610862731934e-01
1.705855689942836761e-02,-1.841374635696411133e-01,4.997089207172393799e-01
1.485812291502952576e-02,-1.351181417703628540e-01,4.997791945934295654e-01
1.265746075659990311e-02,-1.589233577251434326e-01,4.998397529125213623e-01
1.045649312436580658e-02,-8.995164930820465088e-02,4.998906552791595459e-01
8.255323395133018494e-03,-1.055377870798110962e-01,4.999318420886993408e-01
6.054052617400884628e-03,-3.678736090660095215e-02,4.999633431434631348e-01
3.852605354040861130e-03,-3.917644917964935303e-02,4.999851584434509277e-01
1.651083352044224739e-03,-5.215623974800109863e-02,4.999972879886627197e-01
-5.504110595211386681e-04,-9.148122370243072510e-02,4.999997019767761230e-01
-2.751954365521669388e-03,-3.863856196403503418e-03,4.999924302101135254e-01
-4.953444469720125198e-03,-9.808348864316940308e-02,4.999754726886749268e-01
-7.154779043048620224e-03,-1.574478894472122192e-01,4.999487996101379395e-01
-9.356033988296985626e-03,-7.698752731084823608e-02,4.999124705791473389e-01
-1.155710779130458832e-02,-1.450453847646713257e-01,4.998664259910583496e-01
-1.375789847224950790e-02,-5.798844993114471436e-02,4.998106956481933594e-01
-1.595848053693771362e-02,-8.289860934019088745e-02,4.997452497482299805e-01
-1.815875433385372162e-02,-1.298877596855163574e-01,4.996701478958129883e-01
-2.035861648619174957e-02,-3.301763534545898438e-02,4.995853602886199951e-01
-2.255814336240291595e-02,-1.725778579711914062e-01,4.994908571243286133e-01
-2.475723437964916229e-02,-1.490201205015182495e-01,4.993866980075836182e-01
-2.695578336715698242e-02,-1.009992957115173340e-01,4.992728531360626221e-01
-2.915387041866779327e-02,-7.035610079765319824e-02,4.991493225097656250e-01
-3.135133162140846252e-02,-6.221300363540649414e-02,4.990161061286926270e-01
-3.354824706912040710e-02,-1.119784638285636902e-01,4.988732337951660156e-01
-3.574451059103012085e-02,-9.708010405302047729e-02,4.987206757068634033e-01
-3.794002160429954529e-02,-1.147928759455680847e-01,4.985584616661071777e-01
-4.013485834002494812e-02,-5.055123567581176758e-02,4.983865916728973389e-01
-4.232891276478767395e-02,-4.323783516883850098e-02,4.982050359249114990e-01
